Tick;Step;Rule;speed;0_Position;1_Position;ID
68;68;;1.5;198;46;0193dabb-4810-4d11-842b-6ba905240ebb
68;68;;1.5;66;20;b7fd22e4-83af-4875-99e4-a04860578d25
68;68;;1.5;68;27;b7779038-56d6-4363-929f-aef47f760de4
68;68;;1.5;65;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
68;68;;1.5;136;32;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
68;68;;1.5;134;29;bdbbabf5-d97f-46bc-b016-9631c0123a39
68;68;;1.5;67;22;4fd36160-e387-4502-b545-41e9ecd02684
69;69;;1.5;161;39;6a51b22d-3640-40f2-91e3-95587ea6605a
69;69;;1.5;201;47;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
69;69;;1.5;227;65;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
69;69;;1.5;199;47;0193dabb-4810-4d11-842b-6ba905240ebb
69;69;;1.5;67;20;b7fd22e4-83af-4875-99e4-a04860578d25
69;69;;1.5;69;27;b7779038-56d6-4363-929f-aef47f760de4
69;69;;1.5;66;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
69;69;;1.5;137;33;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
69;69;;1.5;135;30;bdbbabf5-d97f-46bc-b016-9631c0123a39
69;69;;1.5;68;22;4fd36160-e387-4502-b545-41e9ecd02684
70;70;;1.5;162;40;6a51b22d-3640-40f2-91e3-95587ea6605a
70;70;;1.5;202;48;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
70;70;;1.5;227;66;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
70;70;;1.5;200;48;0193dabb-4810-4d11-842b-6ba905240ebb
70;70;;1.5;68;20;b7fd22e4-83af-4875-99e4-a04860578d25
70;70;;1.5;70;27;b7779038-56d6-4363-929f-aef47f760de4
70;70;;1.5;67;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
70;70;;1.5;138;34;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
70;70;;1.5;136;31;bdbbabf5-d97f-46bc-b016-9631c0123a39
70;70;;1.5;69;22;4fd36160-e387-4502-b545-41e9ecd02684
71;71;;1.5;163;41;6a51b22d-3640-40f2-91e3-95587ea6605a
71;71;;1.5;203;49;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
71;71;;1.5;227;67;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
71;71;;1.5;201;49;0193dabb-4810-4d11-842b-6ba905240ebb
71;71;;1.5;69;20;b7fd22e4-83af-4875-99e4-a04860578d25
71;71;;1.5;71;27;b7779038-56d6-4363-929f-aef47f760de4
71;71;;1.5;68;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
71;71;;1.5;139;35;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
71;71;;1.5;137;32;bdbbabf5-d97f-46bc-b016-9631c0123a39
71;71;;1.5;70;22;4fd36160-e387-4502-b545-41e9ecd02684
72;72;;1.5;164;42;6a51b22d-3640-40f2-91e3-95587ea6605a
72;72;;1.5;204;50;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
72;72;;1.5;227;68;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
72;72;;1.5;202;50;0193dabb-4810-4d11-842b-6ba905240ebb
72;72;;1.5;70;21;b7fd22e4-83af-4875-99e4-a04860578d25
72;72;;1.5;72;27;b7779038-56d6-4363-929f-aef47f760de4
72;72;;1.5;69;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
72;72;;1.5;140;36;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
72;72;;1.5;138;33;bdbbabf5-d97f-46bc-b016-9631c0123a39
72;72;;1.5;71;22;4fd36160-e387-4502-b545-41e9ecd02684
73;73;;1.5;165;43;6a51b22d-3640-40f2-91e3-95587ea6605a
73;73;;1.5;205;51;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
73;73;;1.5;227;69;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
73;73;;1.5;203;51;0193dabb-4810-4d11-842b-6ba905240ebb
73;73;;1.5;71;22;b7fd22e4-83af-4875-99e4-a04860578d25
73;73;;1.5;73;27;b7779038-56d6-4363-929f-aef47f760de4
73;73;;1.5;70;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
73;73;;1.5;141;37;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
73;73;;1.5;139;34;bdbbabf5-d97f-46bc-b016-9631c0123a39
73;73;;1.5;72;22;4fd36160-e387-4502-b545-41e9ecd02684
74;74;;1.5;166;44;6a51b22d-3640-40f2-91e3-95587ea6605a
74;74;;1.5;206;52;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
74;74;;1.5;227;70;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
74;74;;1.5;204;52;0193dabb-4810-4d11-842b-6ba905240ebb
74;74;;1.5;72;23;b7fd22e4-83af-4875-99e4-a04860578d25
74;74;;1.5;74;27;b7779038-56d6-4363-929f-aef47f760de4
74;74;;1.5;71;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
74;74;;1.5;142;38;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
74;74;;1.5;140;35;bdbbabf5-d97f-46bc-b016-9631c0123a39
74;74;;1.5;73;23;4fd36160-e387-4502-b545-41e9ecd02684
75;75;;1.5;167;45;6a51b22d-3640-40f2-91e3-95587ea6605a
75;75;;1.5;207;53;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
75;75;;1.5;227;71;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
75;75;;1.5;205;53;0193dabb-4810-4d11-842b-6ba905240ebb
75;75;;1.5;73;24;b7fd22e4-83af-4875-99e4-a04860578d25
75;75;;1.5;75;27;b7779038-56d6-4363-929f-aef47f760de4
75;75;;1.5;72;24;596f26b4-de5f-4927-a4b7-43eb97bfb856
75;75;;1.5;143;39;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
75;75;;1.5;141;36;bdbbabf5-d97f-46bc-b016-9631c0123a39
75;75;;1.5;74;24;4fd36160-e387-4502-b545-41e9ecd02684
76;76;;1.5;168;46;6a51b22d-3640-40f2-91e3-95587ea6605a
76;76;;1.5;208;54;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
76;76;;1.5;227;72;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
76;76;;1.5;206;54;0193dabb-4810-4d11-842b-6ba905240ebb
76;76;;1.5;74;25;b7fd22e4-83af-4875-99e4-a04860578d25
76;76;;1.5;76;27;b7779038-56d6-4363-929f-aef47f760de4
76;76;;1.5;73;25;596f26b4-de5f-4927-a4b7-43eb97bfb856
76;76;;1.5;144;40;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
76;76;;1.5;142;37;bdbbabf5-d97f-46bc-b016-9631c0123a39
76;76;;1.5;75;25;4fd36160-e387-4502-b545-41e9ecd02684
77;77;;1.5;169;47;6a51b22d-3640-40f2-91e3-95587ea6605a
77;77;;1.5;209;55;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
77;77;;1.5;227;73;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
77;77;;1.5;207;55;0193dabb-4810-4d11-842b-6ba905240ebb
77;77;;1.5;75;26;b7fd22e4-83af-4875-99e4-a04860578d25
77;77;;1.5;77;28;b7779038-56d6-4363-929f-aef47f760de4
77;77;;1.5;74;26;596f26b4-de5f-4927-a4b7-43eb97bfb856
77;77;;1.5;145;41;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
77;77;;1.5;143;38;bdbbabf5-d97f-46bc-b016-9631c0123a39
77;77;;1.5;76;26;4fd36160-e387-4502-b545-41e9ecd02684
78;78;;1.5;170;48;6a51b22d-3640-40f2-91e3-95587ea6605a
78;78;;1.5;210;56;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
78;78;;1.5;227;74;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
78;78;;1.5;208;56;0193dabb-4810-4d11-842b-6ba905240ebb
78;78;;1.5;76;27;b7fd22e4-83af-4875-99e4-a04860578d25
78;78;;1.5;78;29;b7779038-56d6-4363-929f-aef47f760de4
78;78;;1.5;75;27;596f26b4-de5f-4927-a4b7-43eb97bfb856
78;78;;1.5;146;42;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
78;78;;1.5;144;39;bdbbabf5-d97f-46bc-b016-9631c0123a39
78;78;;1.5;77;27;4fd36160-e387-4502-b545-41e9ecd02684
79;79;;1.5;171;49;6a51b22d-3640-40f2-91e3-95587ea6605a
79;79;;1.5;211;57;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
79;79;;1.5;227;75;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
79;79;;1.5;209;57;0193dabb-4810-4d11-842b-6ba905240ebb
79;79;;1.5;77;28;b7fd22e4-83af-4875-99e4-a04860578d25
79;79;;1.5;79;30;b7779038-56d6-4363-929f-aef47f760de4
79;79;;1.5;76;28;596f26b4-de5f-4927-a4b7-43eb97bfb856
79;79;;1.5;147;43;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
79;79;;1.5;145;40;bdbbabf5-d97f-46bc-b016-9631c0123a39
79;79;;1.5;78;28;4fd36160-e387-4502-b545-41e9ecd02684
80;80;;1.5;172;50;6a51b22d-3640-40f2-91e3-95587ea6605a
80;80;;1.5;212;58;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
80;80;;1.5;227;76;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
80;80;;1.5;210;58;0193dabb-4810-4d11-842b-6ba905240ebb
80;80;;1.5;78;29;b7fd22e4-83af-4875-99e4-a04860578d25
80;80;;1.5;80;31;b7779038-56d6-4363-929f-aef47f760de4
80;80;;1.5;77;29;596f26b4-de5f-4927-a4b7-43eb97bfb856
80;80;;1.5;148;44;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
80;80;;1.5;146;41;bdbbabf5-d97f-46bc-b016-9631c0123a39
80;80;;1.5;79;29;4fd36160-e387-4502-b545-41e9ecd02684
81;81;;1.5;173;51;6a51b22d-3640-40f2-91e3-95587ea6605a
81;81;;1.5;213;59;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
81;81;;1.5;227;77;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
81;81;;1.5;211;59;0193dabb-4810-4d11-842b-6ba905240ebb
81;81;;1.5;79;30;b7fd22e4-83af-4875-99e4-a04860578d25
81;81;;1.5;81;32;b7779038-56d6-4363-929f-aef47f760de4
81;81;;1.5;78;30;596f26b4-de5f-4927-a4b7-43eb97bfb856
81;81;;1.5;149;45;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
81;81;;1.5;147;42;bdbbabf5-d97f-46bc-b016-9631c0123a39
81;81;;1.5;80;30;4fd36160-e387-4502-b545-41e9ecd02684
82;82;;1.5;174;52;6a51b22d-3640-40f2-91e3-95587ea6605a
82;82;;1.5;214;60;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
82;82;;1.5;227;78;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
82;82;;1.5;212;60;0193dabb-4810-4d11-842b-6ba905240ebb
82;82;;1.5;80;31;b7fd22e4-83af-4875-99e4-a04860578d25
82;82;;1.5;82;33;b7779038-56d6-4363-929f-aef47f760de4
82;82;;1.5;79;31;596f26b4-de5f-4927-a4b7-43eb97bfb856
82;82;;1.5;150;46;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
82;82;;1.5;148;43;bdbbabf5-d97f-46bc-b016-9631c0123a39
82;82;;1.5;81;31;4fd36160-e387-4502-b545-41e9ecd02684
83;83;;1.5;175;53;6a51b22d-3640-40f2-91e3-95587ea6605a
83;83;;1.5;215;61;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
83;83;;1.5;227;79;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
83;83;;1.5;213;61;0193dabb-4810-4d11-842b-6ba905240ebb
83;83;;1.5;81;32;b7fd22e4-83af-4875-99e4-a04860578d25
83;83;;1.5;83;34;b7779038-56d6-4363-929f-aef47f760de4
83;83;;1.5;80;32;596f26b4-de5f-4927-a4b7-43eb97bfb856
83;83;;1.5;151;47;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
83;83;;1.5;149;44;bdbbabf5-d97f-46bc-b016-9631c0123a39
83;83;;1.5;82;32;4fd36160-e387-4502-b545-41e9ecd02684
84;84;;1.5;176;54;6a51b22d-3640-40f2-91e3-95587ea6605a
84;84;;1.5;216;62;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
84;84;;1.5;227;80;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
84;84;;1.5;214;62;0193dabb-4810-4d11-842b-6ba905240ebb
84;84;;1.5;82;33;b7fd22e4-83af-4875-99e4-a04860578d25
84;84;;1.5;84;35;b7779038-56d6-4363-929f-aef47f760de4
84;84;;1.5;81;33;596f26b4-de5f-4927-a4b7-43eb97bfb856
84;84;;1.5;152;48;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
84;84;;1.5;150;45;bdbbabf5-d97f-46bc-b016-9631c0123a39
84;84;;1.5;83;33;4fd36160-e387-4502-b545-41e9ecd02684
85;85;;1.5;177;55;6a51b22d-3640-40f2-91e3-95587ea6605a
85;85;;1.5;217;63;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
85;85;;1.5;227;81;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
85;85;;1.5;215;63;0193dabb-4810-4d11-842b-6ba905240ebb
85;85;;1.5;83;34;b7fd22e4-83af-4875-99e4-a04860578d25
85;85;;1.5;85;36;b7779038-56d6-4363-929f-aef47f760de4
85;85;;1.5;82;34;596f26b4-de5f-4927-a4b7-43eb97bfb856
85;85;;1.5;153;49;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
85;85;;1.5;151;46;bdbbabf5-d97f-46bc-b016-9631c0123a39
85;85;;1.5;84;34;4fd36160-e387-4502-b545-41e9ecd02684
86;86;;1.5;178;56;6a51b22d-3640-40f2-91e3-95587ea6605a
86;86;;1.5;218;64;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
86;86;;1.5;227;82;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
86;86;;1.5;216;64;0193dabb-4810-4d11-842b-6ba905240ebb
86;86;;1.5;84;35;b7fd22e4-83af-4875-99e4-a04860578d25
86;86;;1.5;86;37;b7779038-56d6-4363-929f-aef47f760de4
86;86;;1.5;83;35;596f26b4-de5f-4927-a4b7-43eb97bfb856
86;86;;1.5;154;50;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
86;86;;1.5;152;47;bdbbabf5-d97f-46bc-b016-9631c0123a39
86;86;;1.5;85;35;4fd36160-e387-4502-b545-41e9ecd02684
87;87;;1.5;179;57;6a51b22d-3640-40f2-91e3-95587ea6605a
87;87;;1.5;219;65;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
87;87;;1.5;227;83;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
87;87;;1.5;217;65;0193dabb-4810-4d11-842b-6ba905240ebb
87;87;;1.5;85;36;b7fd22e4-83af-4875-99e4-a04860578d25
87;87;;1.5;87;38;b7779038-56d6-4363-929f-aef47f760de4
87;87;;1.5;84;36;596f26b4-de5f-4927-a4b7-43eb97bfb856
87;87;;1.5;155;51;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
87;87;;1.5;153;48;bdbbabf5-d97f-46bc-b016-9631c0123a39
87;87;;1.5;86;36;4fd36160-e387-4502-b545-41e9ecd02684
88;88;;1.5;180;58;6a51b22d-3640-40f2-91e3-95587ea6605a
88;88;;1.5;220;66;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
88;88;;1.5;227;84;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
88;88;;1.5;218;66;0193dabb-4810-4d11-842b-6ba905240ebb
88;88;;1.5;86;37;b7fd22e4-83af-4875-99e4-a04860578d25
88;88;;1.5;88;39;b7779038-56d6-4363-929f-aef47f760de4
88;88;;1.5;85;37;596f26b4-de5f-4927-a4b7-43eb97bfb856
88;88;;1.5;156;52;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
88;88;;1.5;154;49;bdbbabf5-d97f-46bc-b016-9631c0123a39
88;88;;1.5;87;37;4fd36160-e387-4502-b545-41e9ecd02684
89;89;;1.5;181;59;6a51b22d-3640-40f2-91e3-95587ea6605a
89;89;;1.5;221;67;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
89;89;;1.5;227;85;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
89;89;;1.5;219;67;0193dabb-4810-4d11-842b-6ba905240ebb
89;89;;1.5;87;38;b7fd22e4-83af-4875-99e4-a04860578d25
89;89;;1.5;89;40;b7779038-56d6-4363-929f-aef47f760de4
89;89;;1.5;86;38;596f26b4-de5f-4927-a4b7-43eb97bfb856
89;89;;1.5;157;53;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
89;89;;1.5;155;50;bdbbabf5-d97f-46bc-b016-9631c0123a39
89;89;;1.5;88;38;4fd36160-e387-4502-b545-41e9ecd02684
90;90;;1.5;182;60;6a51b22d-3640-40f2-91e3-95587ea6605a
90;90;;1.5;221;68;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
90;90;;1.5;227;86;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
90;90;;1.5;220;68;0193dabb-4810-4d11-842b-6ba905240ebb
90;90;;1.5;88;39;b7fd22e4-83af-4875-99e4-a04860578d25
90;90;;1.5;90;41;b7779038-56d6-4363-929f-aef47f760de4
90;90;;1.5;87;39;596f26b4-de5f-4927-a4b7-43eb97bfb856
90;90;;1.5;158;54;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
90;90;;1.5;156;51;bdbbabf5-d97f-46bc-b016-9631c0123a39
90;90;;1.5;89;39;4fd36160-e387-4502-b545-41e9ecd02684
91;91;;1.5;183;61;6a51b22d-3640-40f2-91e3-95587ea6605a
91;91;;1.5;221;69;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
91;91;;1.5;227;87;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
91;91;;1.5;221;69;0193dabb-4810-4d11-842b-6ba905240ebb
91;91;;1.5;89;40;b7fd22e4-83af-4875-99e4-a04860578d25
91;91;;1.5;91;42;b7779038-56d6-4363-929f-aef47f760de4
91;91;;1.5;88;40;596f26b4-de5f-4927-a4b7-43eb97bfb856
91;91;;1.5;159;55;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
91;91;;1.5;157;52;bdbbabf5-d97f-46bc-b016-9631c0123a39
91;91;;1.5;90;40;4fd36160-e387-4502-b545-41e9ecd02684
92;92;;1.5;184;62;6a51b22d-3640-40f2-91e3-95587ea6605a
92;92;;1.5;221;70;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
92;92;;1.5;227;88;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
92;92;;1.5;221;70;0193dabb-4810-4d11-842b-6ba905240ebb
92;92;;1.5;90;41;b7fd22e4-83af-4875-99e4-a04860578d25
92;92;;1.5;92;43;b7779038-56d6-4363-929f-aef47f760de4
92;92;;1.5;89;41;596f26b4-de5f-4927-a4b7-43eb97bfb856
92;92;;1.5;160;56;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
92;92;;1.5;158;53;bdbbabf5-d97f-46bc-b016-9631c0123a39
92;92;;1.5;91;41;4fd36160-e387-4502-b545-41e9ecd02684
93;93;;1.5;185;63;6a51b22d-3640-40f2-91e3-95587ea6605a
93;93;;1.5;221;71;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
93;93;;1.5;227;89;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
93;93;;1.5;221;71;0193dabb-4810-4d11-842b-6ba905240ebb
93;93;;1.5;91;42;b7fd22e4-83af-4875-99e4-a04860578d25
93;93;;1.5;93;44;b7779038-56d6-4363-929f-aef47f760de4
93;93;;1.5;90;42;596f26b4-de5f-4927-a4b7-43eb97bfb856
93;93;;1.5;161;57;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
93;93;;1.5;159;54;bdbbabf5-d97f-46bc-b016-9631c0123a39
93;93;;1.5;92;42;4fd36160-e387-4502-b545-41e9ecd02684
94;94;;1.5;186;64;6a51b22d-3640-40f2-91e3-95587ea6605a
94;94;;1.5;221;72;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
94;94;;1.5;227;90;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
94;94;;1.5;221;72;0193dabb-4810-4d11-842b-6ba905240ebb
94;94;;1.5;92;43;b7fd22e4-83af-4875-99e4-a04860578d25
94;94;;1.5;94;45;b7779038-56d6-4363-929f-aef47f760de4
94;94;;1.5;91;43;596f26b4-de5f-4927-a4b7-43eb97bfb856
94;94;;1.5;162;58;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
94;94;;1.5;160;55;bdbbabf5-d97f-46bc-b016-9631c0123a39
94;94;;1.5;93;43;4fd36160-e387-4502-b545-41e9ecd02684
95;95;;1.5;187;65;6a51b22d-3640-40f2-91e3-95587ea6605a
95;95;;1.5;221;73;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
95;95;;1.5;227;91;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
95;95;;1.5;221;73;0193dabb-4810-4d11-842b-6ba905240ebb
95;95;;1.5;93;44;b7fd22e4-83af-4875-99e4-a04860578d25
95;95;;1.5;95;46;b7779038-56d6-4363-929f-aef47f760de4
95;95;;1.5;92;44;596f26b4-de5f-4927-a4b7-43eb97bfb856
95;95;;1.5;163;59;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
95;95;;1.5;161;56;bdbbabf5-d97f-46bc-b016-9631c0123a39
95;95;;1.5;94;44;4fd36160-e387-4502-b545-41e9ecd02684
96;96;;1.5;188;66;6a51b22d-3640-40f2-91e3-95587ea6605a
96;96;;1.5;221;74;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
96;96;;1.5;227;92;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
96;96;;1.5;221;74;0193dabb-4810-4d11-842b-6ba905240ebb
96;96;;1.5;94;45;b7fd22e4-83af-4875-99e4-a04860578d25
96;96;;1.5;96;47;b7779038-56d6-4363-929f-aef47f760de4
96;96;;1.5;93;45;596f26b4-de5f-4927-a4b7-43eb97bfb856
96;96;;1.5;164;60;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
96;96;;1.5;162;57;bdbbabf5-d97f-46bc-b016-9631c0123a39
96;96;;1.5;95;45;4fd36160-e387-4502-b545-41e9ecd02684
97;97;;1.5;189;67;6a51b22d-3640-40f2-91e3-95587ea6605a
97;97;;1.5;221;75;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
97;97;;1.5;227;93;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
97;97;;1.5;221;75;0193dabb-4810-4d11-842b-6ba905240ebb
97;97;;1.5;95;46;b7fd22e4-83af-4875-99e4-a04860578d25
97;97;;1.5;97;48;b7779038-56d6-4363-929f-aef47f760de4
97;97;;1.5;94;46;596f26b4-de5f-4927-a4b7-43eb97bfb856
97;97;;1.5;165;61;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
97;97;;1.5;163;58;bdbbabf5-d97f-46bc-b016-9631c0123a39
97;97;;1.5;96;46;4fd36160-e387-4502-b545-41e9ecd02684
98;98;;1.5;190;68;6a51b22d-3640-40f2-91e3-95587ea6605a
98;98;;1.5;221;76;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
98;98;;1.5;227;94;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
98;98;;1.5;221;76;0193dabb-4810-4d11-842b-6ba905240ebb
98;98;;1.5;96;47;b7fd22e4-83af-4875-99e4-a04860578d25
98;98;;1.5;98;49;b7779038-56d6-4363-929f-aef47f760de4
98;98;;1.5;95;47;596f26b4-de5f-4927-a4b7-43eb97bfb856
98;98;;1.5;166;62;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
98;98;;1.5;164;59;bdbbabf5-d97f-46bc-b016-9631c0123a39
98;98;;1.5;97;47;4fd36160-e387-4502-b545-41e9ecd02684
99;99;;1.5;191;69;6a51b22d-3640-40f2-91e3-95587ea6605a
99;99;;1.5;221;77;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
99;99;;1.5;227;95;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
99;99;;1.5;221;77;0193dabb-4810-4d11-842b-6ba905240ebb
99;99;;1.5;97;48;b7fd22e4-83af-4875-99e4-a04860578d25
99;99;;1.5;99;50;b7779038-56d6-4363-929f-aef47f760de4
99;99;;1.5;96;48;596f26b4-de5f-4927-a4b7-43eb97bfb856
99;99;;1.5;167;63;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
99;99;;1.5;165;60;bdbbabf5-d97f-46bc-b016-9631c0123a39
99;99;;1.5;98;48;4fd36160-e387-4502-b545-41e9ecd02684
100;100;;1.5;192;70;6a51b22d-3640-40f2-91e3-95587ea6605a
100;100;;1.5;221;78;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
100;100;;1.5;227;96;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
100;100;;1.5;221;78;0193dabb-4810-4d11-842b-6ba905240ebb
100;100;;1.5;98;49;b7fd22e4-83af-4875-99e4-a04860578d25
100;100;;1.5;100;51;b7779038-56d6-4363-929f-aef47f760de4
100;100;;1.5;97;49;596f26b4-de5f-4927-a4b7-43eb97bfb856
100;100;;1.5;168;64;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
100;100;;1.5;166;61;bdbbabf5-d97f-46bc-b016-9631c0123a39
100;100;;1.5;99;49;4fd36160-e387-4502-b545-41e9ecd02684
101;101;;1.5;193;71;6a51b22d-3640-40f2-91e3-95587ea6605a
101;101;;1.5;221;79;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
101;101;;1.5;227;97;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
101;101;;1.5;221;79;0193dabb-4810-4d11-842b-6ba905240ebb
101;101;;1.5;99;50;b7fd22e4-83af-4875-99e4-a04860578d25
101;101;;1.5;101;52;b7779038-56d6-4363-929f-aef47f760de4
101;101;;1.5;98;50;596f26b4-de5f-4927-a4b7-43eb97bfb856
101;101;;1.5;169;65;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
101;101;;1.5;167;62;bdbbabf5-d97f-46bc-b016-9631c0123a39
101;101;;1.5;100;50;4fd36160-e387-4502-b545-41e9ecd02684
102;102;;1.5;194;72;6a51b22d-3640-40f2-91e3-95587ea6605a
102;102;;1.5;221;80;f4a5e6cd-7c1e-48d6-85ff-aca4ab4174b4
102;102;;1.5;227;98;0b2fa3e8-06d4-4007-b2d8-8eb6d1ef0b4e
102;102;;1.5;221;80;0193dabb-4810-4d11-842b-6ba905240ebb
102;102;;1.5;100;51;b7fd22e4-83af-4875-99e4-a04860578d25
102;102;;1.5;102;53;b7779038-56d6-4363-929f-aef47f760de4
102;102;;1.5;99;51;596f26b4-de5f-4927-a4b7-43eb97bfb856
102;102;;1.5;170;66;f46217e6-e02d-4e24-b444-a5c7ef3ab11f
102;102;;1.5;168;63;bdbbabf5-d97f-46bc-b016-9631c0123a39
102;102;;1.5;101;51;4fd36160-e387-4502-b545-41e9ecd02684
